model,country,category,sub_category,variant,T2I prompt,I2I prompt,base,edit_1,edit_2,edit_3,edit_4,edit_5
nextstep,china,fashion,makeup,modern,"Modern makeup in China, photorealistic.",Change the image to represent modern makeup in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_fashion_makeup_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_fashion_makeup_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_fashion_makeup_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_fashion_makeup_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_fashion_makeup_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_fashion_makeup_modern_5.png
nextstep,china,fashion,makeup,traditional,"Traditional makeup in China, photorealistic.",Change the image to represent traditional makeup in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_fashion_makeup_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_fashion_makeup_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_fashion_makeup_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_fashion_makeup_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_fashion_makeup_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_fashion_makeup_traditional_5.png
nextstep,china,food,beverage,general,"Beverage in China, photorealistic.",Change the image to represent beverage in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_beverage_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_beverage_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_beverage_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_beverage_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_beverage_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_beverage_general_5.png
nextstep,china,food,beverage,modern,"Modern beverage in China, photorealistic.",Change the image to represent modern beverage in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_beverage_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_beverage_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_beverage_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_beverage_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_beverage_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_beverage_modern_5.png
nextstep,china,food,beverage,traditional,"Traditional beverage in China, photorealistic.",Change the image to represent traditional beverage in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_beverage_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_beverage_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_beverage_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_beverage_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_beverage_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_beverage_traditional_5.png
nextstep,china,food,dessert,general,"Dessert in China, photorealistic.",Change the image to represent dessert in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_dessert_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_dessert_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_dessert_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_dessert_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_dessert_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_dessert_general_5.png
nextstep,china,food,dessert,modern,"Modern dessert in China, photorealistic.",Change the image to represent modern dessert in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_dessert_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_dessert_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_dessert_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_dessert_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_dessert_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_dessert_modern_5.png
nextstep,china,food,dessert,traditional,"Traditional dessert in China, photorealistic.",Change the image to represent traditional dessert in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_dessert_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_dessert_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_dessert_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_dessert_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_dessert_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_dessert_traditional_5.png
nextstep,china,food,main_dish,general,"Main dish in China, photorealistic.",Change the image to represent main dish in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_main_dish_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_main_dish_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_main_dish_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_main_dish_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_main_dish_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_main_dish_general_5.png
nextstep,china,food,main_dish,modern,"Modern main dish in China, photorealistic.",Change the image to represent modern main dish in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_main_dish_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_main_dish_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_main_dish_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_main_dish_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_main_dish_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_main_dish_modern_5.png
nextstep,china,food,main_dish,traditional,"Traditional main dish in China, photorealistic.",Change the image to represent traditional main dish in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_main_dish_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_main_dish_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_main_dish_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_main_dish_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_main_dish_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_main_dish_traditional_5.png
nextstep,china,food,snack,general,"Snack in China, photorealistic.",Change the image to represent snack in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_snack_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_snack_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_snack_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_snack_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_snack_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_snack_general_5.png
nextstep,china,food,snack,modern,"Modern snack in China, photorealistic.",Change the image to represent modern snack in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_snack_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_snack_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_snack_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_snack_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_snack_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_snack_modern_5.png
nextstep,china,food,snack,traditional,"Traditional snack in China, photorealistic.",Change the image to represent traditional snack in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_snack_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_snack_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_snack_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_snack_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_snack_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_snack_traditional_5.png
nextstep,china,food,staple_food,general,"Staple food in China, photorealistic.",Change the image to represent staple food in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_staple_food_general.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_staple_food_general_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_staple_food_general_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_staple_food_general_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_staple_food_general_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_staple_food_general_5.png
nextstep,china,food,staple_food,modern,"Modern staple food in China, photorealistic.",Change the image to represent modern staple food in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_staple_food_modern.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_staple_food_modern_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_staple_food_modern_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_staple_food_modern_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_staple_food_modern_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_staple_food_modern_5.png
nextstep,china,food,staple_food,traditional,"Traditional staple food in China, photorealistic.",Change the image to represent traditional staple food in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_food_staple_food_traditional.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_food_staple_food_traditional_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_food_staple_food_traditional_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_food_staple_food_traditional_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_food_staple_food_traditional_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_food_staple_food_traditional_5.png
nextstep,china,landscape,city,,"City landscape in China, photorealistic.",Change the image to represent city landscape in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_landscape_city.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_landscape_city_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_landscape_city_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_landscape_city_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_landscape_city_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_landscape_city_5.png
nextstep,china,landscape,countryside,,"Countryside landscape in China, photorealistic.",Change the image to represent countryside landscape in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_landscape_countryside.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_landscape_countryside_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_landscape_countryside_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_landscape_countryside_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_landscape_countryside_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_landscape_countryside_5.png
nextstep,china,landscape,nature,,"Nature landscape in China, photorealistic.",Change the image to represent nature landscape in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_landscape_nature.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_landscape_nature_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_landscape_nature_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_landscape_nature_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_landscape_nature_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_landscape_nature_5.png
nextstep,china,people,athlete,,"An athlete in China, photorealistic.",Change the image to represent athlete in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_people_athlete.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_people_athlete_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_people_athlete_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_people_athlete_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_people_athlete_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_people_athlete_5.png
nextstep,china,people,bride_and_groom,,"A bride and groom in China, photorealistic.",Change the image to represent bride and groom in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_people_bride_and_groom.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_people_bride_and_groom_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_people_bride_and_groom_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_people_bride_and_groom_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_people_bride_and_groom_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_people_bride_and_groom_5.png
nextstep,china,people,celebrity,,"A celebrity in China, photorealistic.",Change the image to represent celebrity in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_people_celebrity.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_people_celebrity_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_people_celebrity_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_people_celebrity_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_people_celebrity_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_people_celebrity_5.png
nextstep,china,people,chef,,"A chef in China, photorealistic.",Change the image to represent chef in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_people_chef.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_people_chef_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_people_chef_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_people_chef_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_people_chef_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_people_chef_5.png
nextstep,china,people,daily_life,,"Daily Life in China, photorealistic.",Change the image to represent daily life in China.,https://ecb-pub.s3.amazonaws.com/nextstep/base/nextstep_china_people_daily_life.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_1/nextstep_china_people_daily_life_1.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_2/nextstep_china_people_daily_life_2.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_3/nextstep_china_people_daily_life_3.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_4/nextstep_china_people_daily_life_4.png,https://ecb-pub.s3.amazonaws.com/nextstep/edit_5/nextstep_china_people_daily_life_5.png
